PassengerId,Survived,Pclass,SibSp,Parch,Fare,Survived2,Sex,Deck,Seat,MV_Deck,Embarked,Age2,Age3,MV_Age,Age_Category,Title,Age2_1digito,Family_Size,Age_Inf,Age2_Outlier_ZS,Age3_Outlier_ZS,Age_Inf_Outlier_ZS,Fare_Outlier_ZS,Age2_Outlier_IQR,Age3_Outlier_IQR,Age_Inf_Outlier_IQR,Fare_Outlier_IQR
951,,1,0,0,262.0,,female,B,61,0,C,36.0,36.0,0,Middle_Aged,3,4,1,36.0,36.0,36.0,36.0,165.0,36.0,36.0,36.0,65.0
952,,3,0,0,8.0,,male,M,6,1,S,17.0,17.0,0,Teenager,1,2,1,17.0,17.0,17.0,17.0,8.0,17.0,17.0,17.0,8.0
953,,2,0,0,14.0,,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,14.0,32.0,32.0,32.0,14.0
954,,3,0,0,8.0,,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
955,,3,0,0,8.0,,female,M,6,1,Q,22.0,22.0,0,Adult,3,2,1,22.0,22.0,22.0,22.0,8.0,22.0,22.0,22.0,8.0
956,,1,2,2,262.0,,male,B,57,0,C,13.0,13.0,0,Teenager,2,1,5,13.0,13.0,13.0,13.0,165.0,13.0,13.0,13.0,65.0
957,,2,0,0,21.0,,female,M,6,1,S,28.0,27.0,1,Adult,4,3,1,37.0,28.0,27.0,37.0,21.0,28.0,27.0,37.0,21.0
958,,3,0,0,8.0,,female,M,6,1,Q,18.0,18.0,0,Teenager,3,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
959,,1,0,0,42.0,,male,M,6,1,S,47.0,47.0,0,Middle_Aged,1,5,1,47.0,47.0,47.0,47.0,42.0,47.0,47.0,47.0,42.0
960,,1,0,0,29.0,,male,C,53,0,C,31.0,31.0,0,Middle_Aged,1,3,1,31.0,31.0,31.0,31.0,29.0,31.0,31.0,31.0,29.0
961,,1,1,4,263.0,,female,C,23,0,S,60.0,60.0,0,Old,4,6,6,60.0,60.0,60.0,60.0,165.0,54.0,54.0,59.0,65.0
962,,3,0,0,8.0,,female,M,6,1,Q,24.0,24.0,0,Adult,3,2,1,24.0,24.0,24.0,24.0,8.0,24.0,24.0,24.0,8.0
963,,3,0,0,8.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,8.0,21.0,21.0,21.0,8.0
964,,3,0,0,8.0,,female,M,6,1,S,29.0,29.0,0,Adult,3,3,1,29.0,29.0,29.0,29.0,8.0,29.0,29.0,29.0,8.0
965,,1,0,0,28.0,,male,D,43,0,C,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
966,,1,0,0,212.0,,female,C,130,0,C,35.0,35.0,0,Middle_Aged,3,4,1,35.0,35.0,35.0,35.0,165.0,35.0,35.0,35.0,65.0
967,,1,0,0,212.0,,male,C,132,0,C,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,165.0,32.0,32.0,32.0,65.0
968,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
969,,1,2,0,26.0,,female,C,101,0,S,55.0,55.0,0,Senior_Citizen,4,6,3,55.0,55.0,55.0,55.0,26.0,54.0,54.0,55.0,26.0
970,,2,0,0,13.0,,male,M,6,1,S,30.0,30.0,0,Adult,1,3,1,30.0,30.0,30.0,30.0,13.0,30.0,30.0,30.0,13.0
971,,3,0,0,8.0,,female,M,6,1,Q,24.0,24.0,0,Adult,3,2,1,24.0,24.0,24.0,24.0,8.0,24.0,24.0,24.0,8.0
972,,3,1,1,15.0,,male,M,6,1,C,6.0,6.0,0,Child,2,1,3,6.0,6.0,6.0,6.0,15.0,6.0,6.0,6.0,15.0
973,,1,1,0,222.0,,male,C,55,0,S,67.0,67.0,0,Old,1,7,2,67.0,67.0,67.0,67.0,165.0,54.0,54.0,59.0,65.0
974,,1,0,0,26.0,,male,M,6,1,S,49.0,49.0,0,Middle_Aged,1,5,1,49.0,49.0,49.0,49.0,26.0,49.0,49.0,49.0,26.0
975,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
976,,2,0,0,11.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,49.0,28.0,28.0,49.0,11.0,28.0,28.0,49.0,11.0
977,,3,1,0,14.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,2,23.0,28.0,28.0,23.0,14.0,28.0,28.0,23.0,14.0
978,,3,0,0,8.0,,female,M,6,1,Q,27.0,27.0,0,Adult,3,3,1,27.0,27.0,27.0,27.0,8.0,27.0,27.0,27.0,8.0
979,,3,0,0,8.0,,female,M,6,1,S,18.0,18.0,0,Teenager,3,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
980,,3,0,0,8.0,,female,M,6,1,Q,28.0,27.0,1,Adult,1,3,1,27.0,28.0,27.0,27.0,8.0,28.0,27.0,27.0,8.0
981,,2,1,1,23.0,,male,M,6,1,S,2.0,2.0,0,Toddler,2,0,3,2.0,2.0,2.0,2.0,23.0,3.0,3.0,2.0,23.0
982,,3,1,0,14.0,,female,M,6,1,S,22.0,22.0,0,Adult,4,2,2,22.0,22.0,22.0,22.0,14.0,22.0,22.0,22.0,14.0
983,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
984,,1,1,2,52.0,,female,B,71,0,S,27.0,27.0,0,Adult,4,3,4,27.0,27.0,27.0,27.0,52.0,27.0,27.0,27.0,52.0
985,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
986,,1,0,0,26.0,,male,M,6,1,C,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0
987,,3,0,0,8.0,,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,8.0,25.0,25.0,25.0,8.0
988,,1,1,0,79.0,,female,C,46,0,S,76.0,76.0,0,Old,4,8,2,76.0,67.0,67.0,70.0,79.0,54.0,54.0,59.0,65.0
989,,3,0,0,8.0,,male,M,6,1,S,29.0,29.0,0,Adult,1,3,1,29.0,29.0,29.0,29.0,8.0,29.0,29.0,29.0,8.0
990,,3,0,0,8.0,,female,M,6,1,S,20.0,20.0,0,Adult,3,2,1,20.0,20.0,20.0,20.0,8.0,20.0,20.0,20.0,8.0
991,,3,0,0,8.0,,male,M,6,1,S,33.0,33.0,0,Middle_Aged,1,3,1,33.0,33.0,33.0,33.0,8.0,33.0,33.0,33.0,8.0
992,,1,1,0,55.0,,female,C,116,0,C,43.0,43.0,0,Middle_Aged,4,4,2,43.0,43.0,43.0,43.0,55.0,43.0,43.0,43.0,55.0
993,,2,1,0,26.0,,male,M,6,1,S,27.0,27.0,0,Adult,1,3,2,27.0,27.0,27.0,27.0,26.0,27.0,27.0,27.0,26.0
994,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
995,,3,0,0,8.0,,male,M,6,1,S,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,8.0,26.0,26.0,26.0,8.0
996,,3,1,1,9.0,,female,M,6,1,C,16.0,16.0,0,Teenager,4,2,3,16.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,9.0
997,,3,0,0,23.0,,male,M,6,1,S,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,23.0,28.0,28.0,28.0,23.0
998,,3,0,0,8.0,,male,M,6,1,Q,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,8.0,21.0,21.0,21.0,8.0
999,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
1000,,3,0,0,9.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,9.0,28.0,28.0,28.0,9.0
1001,,2,0,0,13.0,,male,F,6,0,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,13.0,18.0,18.0,18.0,13.0
1002,,2,0,0,15.0,,male,M,6,1,C,41.0,41.0,0,Middle_Aged,1,4,1,41.0,41.0,41.0,41.0,15.0,41.0,41.0,41.0,15.0
1003,,3,0,0,8.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
1004,,1,0,0,32.0,,female,A,29,0,C,36.0,36.0,0,Middle_Aged,3,4,1,36.0,36.0,36.0,36.0,32.0,36.0,36.0,36.0,32.0
1005,,3,0,0,7.0,,female,M,6,1,Q,18.0,18.0,0,Teenager,3,2,1,18.0,18.0,18.0,18.0,7.0,18.0,18.0,18.0,7.0
1006,,1,1,0,222.0,,female,C,55,0,S,63.0,63.0,0,Old,4,6,2,63.0,63.0,63.0,63.0,165.0,54.0,54.0,59.0,65.0
1007,,3,1,0,14.0,,male,M,6,1,C,18.0,18.0,0,Teenager,1,2,2,18.0,18.0,18.0,18.0,14.0,18.0,18.0,18.0,14.0
1008,,3,0,0,6.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,6.0,28.0,28.0,26.0,6.0
1009,,3,1,1,17.0,,female,G,6,0,S,1.0,1.0,0,Baby,3,0,3,1.0,1.0,1.0,1.0,17.0,3.0,3.0,1.0,17.0
1010,,1,0,0,75.0,,male,C,6,0,C,36.0,36.0,0,Middle_Aged,1,4,1,36.0,36.0,36.0,36.0,75.0,36.0,36.0,36.0,65.0
1011,,2,1,0,26.0,,female,M,6,1,S,29.0,29.0,0,Adult,4,3,2,29.0,29.0,29.0,29.0,26.0,29.0,29.0,29.0,26.0
1012,,2,0,0,16.0,,female,M,6,1,S,12.0,12.0,0,Child,3,1,1,12.0,12.0,12.0,12.0,16.0,12.0,12.0,12.0,16.0
1013,,3,1,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,2,35.0,28.0,28.0,35.0,8.0,28.0,28.0,35.0,8.0
1014,,1,1,0,58.0,,female,C,28,0,C,35.0,35.0,0,Middle_Aged,4,4,2,35.0,35.0,35.0,35.0,58.0,35.0,35.0,35.0,58.0
1015,,3,0,0,7.0,,male,M,6,1,S,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,7.0,28.0,28.0,28.0,7.0
1016,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
1017,,3,0,1,16.0,,female,M,6,1,S,17.0,17.0,0,Teenager,3,2,2,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,16.0
1018,,3,0,0,8.0,,male,M,6,1,S,22.0,22.0,0,Adult,1,2,1,22.0,22.0,22.0,22.0,8.0,22.0,22.0,22.0,8.0
1019,,3,2,0,23.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,3,24.0,28.0,27.0,24.0,23.0,28.0,27.0,24.0,23.0
1020,,2,0,0,13.0,,male,M,6,1,S,42.0,42.0,0,Middle_Aged,1,4,1,42.0,42.0,42.0,42.0,13.0,42.0,42.0,42.0,13.0
1021,,3,0,0,8.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,8.0,24.0,24.0,24.0,8.0
1022,,3,0,0,8.0,,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,8.0,32.0,32.0,32.0,8.0
1023,,1,0,0,28.0,,male,C,51,0,C,53.0,53.0,0,Senior_Citizen,6,5,1,53.0,53.0,53.0,53.0,28.0,53.0,53.0,53.0,28.0
1024,,3,0,4,25.0,,female,M,6,1,S,28.0,27.0,1,Adult,4,3,5,30.0,28.0,27.0,30.0,25.0,28.0,27.0,30.0,25.0
1025,,3,1,0,6.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,2,23.0,28.0,28.0,23.0,6.0,28.0,28.0,23.0,6.0
1026,,3,0,0,8.0,,male,M,6,1,S,43.0,43.0,0,Middle_Aged,1,4,1,43.0,43.0,43.0,43.0,8.0,43.0,43.0,43.0,8.0
1027,,3,0,0,8.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,8.0,24.0,24.0,24.0,8.0
1028,,3,0,0,7.0,,male,M,6,1,C,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,7.0,26.0,26.0,26.0,7.0
1029,,2,0,0,13.0,,male,M,6,1,S,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,13.0,26.0,26.0,26.0,13.0
1030,,3,0,0,8.0,,female,M,6,1,S,23.0,23.0,0,Adult,3,2,1,23.0,23.0,23.0,23.0,8.0,23.0,23.0,23.0,8.0
1031,,3,1,6,47.0,,male,M,6,1,S,40.0,40.0,0,Middle_Aged,1,4,8,40.0,40.0,40.0,40.0,47.0,40.0,40.0,40.0,47.0
1032,,3,5,2,47.0,,female,M,6,1,S,10.0,10.0,0,Child,3,1,8,10.0,10.0,10.0,10.0,47.0,10.0,10.0,10.0,47.0
1033,,1,0,0,152.0,,female,M,6,1,S,33.0,33.0,0,Middle_Aged,3,3,1,33.0,33.0,33.0,33.0,152.0,33.0,33.0,33.0,65.0
1034,,1,1,3,262.0,,male,B,57,0,C,61.0,61.0,0,Old,1,6,5,61.0,61.0,61.0,61.0,165.0,54.0,54.0,59.0,65.0
1035,,2,0,0,26.0,,male,M,6,1,S,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,26.0,28.0,28.0,28.0,26.0
1036,,1,0,0,27.0,,male,M,6,1,S,42.0,42.0,0,Middle_Aged,1,4,1,42.0,42.0,42.0,42.0,27.0,42.0,42.0,42.0,27.0
1037,,3,3,0,18.0,,male,M,6,1,S,31.0,31.0,0,Middle_Aged,1,3,4,31.0,31.0,31.0,31.0,18.0,31.0,31.0,31.0,18.0
1038,,1,0,0,52.0,,male,E,46,0,S,28.0,28.0,1,Adult,1,3,1,51.0,28.0,28.0,51.0,52.0,28.0,28.0,51.0,52.0
1039,,3,0,0,8.0,,male,M,6,1,S,22.0,22.0,0,Adult,1,2,1,22.0,22.0,22.0,22.0,8.0,22.0,22.0,22.0,8.0
1040,,1,0,0,27.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,41.0,28.0,28.0,41.0,27.0,28.0,28.0,41.0,27.0
1041,,2,1,1,26.0,,male,M,6,1,S,30.0,30.0,0,Adult,6,3,3,30.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,26.0
1042,,1,0,1,83.0,,female,C,54,0,C,23.0,23.0,0,Adult,4,2,2,23.0,23.0,23.0,23.0,83.0,23.0,23.0,23.0,65.0
1043,,3,0,0,8.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,8.0,28.0,28.0,26.0,8.0
1044,,3,0,0,14.0,,male,M,6,1,S,60.0,60.0,0,Old,1,6,1,60.0,60.0,60.0,60.0,14.0,54.0,54.0,59.0,14.0
1045,,3,0,2,12.0,,female,M,6,1,S,36.0,36.0,0,Middle_Aged,4,4,3,36.0,36.0,36.0,36.0,12.0,36.0,36.0,36.0,12.0
1046,,3,4,2,31.0,,male,M,6,1,S,13.0,13.0,0,Teenager,2,1,7,13.0,13.0,13.0,13.0,31.0,13.0,13.0,13.0,31.0
1047,,3,0,0,8.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,8.0,24.0,24.0,24.0,8.0
1048,,1,0,0,222.0,,female,C,97,0,S,29.0,29.0,0,Adult,3,3,1,29.0,29.0,29.0,29.0,165.0,29.0,29.0,29.0,65.0
1049,,3,0,0,8.0,,female,M,6,1,S,23.0,23.0,0,Adult,3,2,1,23.0,23.0,23.0,23.0,8.0,23.0,23.0,23.0,8.0
1050,,1,0,0,27.0,,male,D,22,0,S,42.0,42.0,0,Middle_Aged,1,4,1,42.0,42.0,42.0,42.0,27.0,42.0,42.0,42.0,27.0
1051,,3,0,2,14.0,,female,M,6,1,S,26.0,26.0,0,Adult,4,3,3,26.0,26.0,26.0,26.0,14.0,26.0,26.0,26.0,14.0
1052,,3,0,0,8.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
1053,,3,1,1,15.0,,male,M,6,1,C,7.0,7.0,0,Child,2,1,3,7.0,7.0,7.0,7.0,15.0,7.0,7.0,7.0,15.0
1054,,2,0,0,14.0,,female,M,6,1,S,26.0,26.0,0,Adult,3,3,1,26.0,26.0,26.0,26.0,14.0,26.0,26.0,26.0,14.0
1055,,3,0,0,7.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,7.0,28.0,28.0,28.0,7.0
1056,,2,0,0,13.0,,male,M,6,1,S,41.0,41.0,0,Middle_Aged,6,4,1,41.0,41.0,41.0,41.0,13.0,41.0,41.0,41.0,13.0
1057,,3,1,1,22.0,,female,M,6,1,S,26.0,26.0,0,Adult,4,3,3,26.0,26.0,26.0,26.0,22.0,26.0,26.0,26.0,22.0
1058,,1,0,0,50.0,,male,B,10,0,C,48.0,48.0,0,Middle_Aged,1,5,1,48.0,48.0,48.0,48.0,50.0,48.0,48.0,48.0,50.0
1059,,3,2,2,34.0,,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,5,18.0,18.0,18.0,18.0,34.0,18.0,18.0,18.0,34.0
1060,,1,0,0,28.0,,female,M,6,1,C,28.0,27.0,1,Adult,4,3,1,52.0,28.0,27.0,52.0,28.0,28.0,27.0,52.0,28.0
1061,,3,0,0,9.0,,female,M,6,1,S,22.0,22.0,0,Adult,3,2,1,22.0,22.0,22.0,22.0,9.0,22.0,22.0,22.0,9.0
1062,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1063,,3,0,0,7.0,,male,M,6,1,C,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,7.0,27.0,27.0,27.0,7.0
1064,,3,1,0,14.0,,male,M,6,1,S,23.0,23.0,0,Adult,1,2,2,23.0,23.0,23.0,23.0,14.0,23.0,23.0,23.0,14.0
1065,,3,0,0,7.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,7.0,28.0,28.0,26.0,7.0
1066,,3,1,5,31.0,,male,M,6,1,S,40.0,40.0,0,Middle_Aged,1,4,7,40.0,40.0,40.0,40.0,31.0,40.0,40.0,40.0,31.0
1067,,2,0,2,39.0,,female,M,6,1,S,15.0,15.0,0,Teenager,3,2,3,15.0,15.0,15.0,15.0,39.0,15.0,15.0,15.0,39.0
1068,,2,0,0,37.0,,female,M,6,1,S,20.0,20.0,0,Adult,3,2,1,20.0,20.0,20.0,20.0,37.0,20.0,20.0,20.0,37.0
1069,,1,1,0,55.0,,male,C,116,0,C,54.0,54.0,0,Senior_Citizen,1,5,2,54.0,54.0,54.0,54.0,55.0,54.0,54.0,54.0,55.0
1070,,2,0,3,39.0,,female,F,4,0,S,36.0,36.0,0,Middle_Aged,4,4,4,36.0,36.0,36.0,36.0,39.0,36.0,36.0,36.0,39.0
1071,,1,0,2,83.0,,female,E,45,0,C,64.0,64.0,0,Old,4,6,3,64.0,64.0,64.0,64.0,83.0,54.0,54.0,59.0,65.0
1072,,2,0,0,13.0,,male,M,6,1,S,30.0,30.0,0,Adult,1,3,1,30.0,30.0,30.0,30.0,13.0,30.0,30.0,30.0,13.0
1073,,1,1,1,83.0,,male,E,52,0,C,37.0,37.0,0,Middle_Aged,1,4,3,37.0,37.0,37.0,37.0,83.0,37.0,37.0,37.0,65.0
1074,,1,1,0,53.0,,female,D,30,0,S,18.0,18.0,0,Teenager,4,2,2,18.0,18.0,18.0,18.0,53.0,18.0,18.0,18.0,53.0
1075,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
1076,,1,1,1,248.0,,female,B,58,0,C,27.0,27.0,0,Adult,4,3,3,27.0,27.0,27.0,27.0,165.0,27.0,27.0,27.0,65.0
1077,,2,0,0,16.0,,male,M,6,1,S,40.0,40.0,0,Middle_Aged,1,4,1,40.0,40.0,40.0,40.0,16.0,40.0,40.0,40.0,16.0
1078,,2,0,1,21.0,,female,M,6,1,S,21.0,21.0,0,Adult,3,2,2,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
1079,,3,2,0,8.0,,male,M,6,1,S,17.0,17.0,0,Teenager,1,2,3,17.0,17.0,17.0,17.0,8.0,17.0,17.0,17.0,8.0
1080,,3,8,2,70.0,,female,M,6,1,S,28.0,27.0,1,Adult,3,3,11,24.0,28.0,27.0,24.0,70.0,28.0,27.0,24.0,65.0
1081,,2,0,0,13.0,,male,M,6,1,S,40.0,40.0,0,Middle_Aged,1,4,1,40.0,40.0,40.0,40.0,13.0,40.0,40.0,40.0,13.0
1082,,2,1,0,26.0,,male,M,6,1,S,34.0,34.0,0,Middle_Aged,1,3,2,34.0,34.0,34.0,34.0,26.0,34.0,34.0,34.0,26.0
1083,,1,0,0,26.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,41.0,28.0,28.0,41.0,26.0,28.0,28.0,41.0,26.0
1084,,3,1,1,14.0,,male,M,6,1,S,12.0,12.0,0,Child,2,1,3,12.0,12.0,12.0,12.0,14.0,12.0,12.0,12.0,14.0
1085,,2,0,0,12.0,,male,M,6,1,Q,61.0,61.0,0,Old,1,6,1,61.0,61.0,61.0,61.0,12.0,54.0,54.0,59.0,12.0
1086,,2,0,2,32.0,,male,M,6,1,S,8.0,8.0,0,Child,2,1,3,8.0,8.0,8.0,8.0,32.0,8.0,8.0,8.0,32.0
1087,,3,0,0,8.0,,male,M,6,1,S,33.0,33.0,0,Middle_Aged,1,3,1,33.0,33.0,33.0,33.0,8.0,33.0,33.0,33.0,8.0
1088,,1,0,2,134.0,,male,E,34,0,C,6.0,6.0,0,Child,2,1,3,6.0,6.0,6.0,6.0,134.0,6.0,6.0,6.0,65.0
1089,,3,0,0,8.0,,female,M,6,1,S,18.0,18.0,0,Teenager,3,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
1090,,2,0,0,10.0,,male,M,6,1,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,10.0,23.0,23.0,23.0,10.0
1091,,3,0,0,8.0,,female,M,6,1,S,28.0,27.0,1,Adult,4,3,1,44.0,28.0,27.0,44.0,8.0,28.0,27.0,44.0,8.0
1092,,3,0,0,16.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,16.0,28.0,27.0,23.0,16.0
1093,,3,0,2,14.0,,male,M,6,1,S,0.0,0.0,0,Baby,2,0,3,0.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0,14.0
1094,,1,1,0,228.0,,male,C,62,0,C,47.0,47.0,0,Middle_Aged,6,5,2,47.0,47.0,47.0,47.0,165.0,47.0,47.0,47.0,65.0
1095,,2,1,1,26.0,,female,M,6,1,S,8.0,8.0,0,Child,3,1,3,8.0,8.0,8.0,8.0,26.0,8.0,8.0,8.0,26.0
1096,,2,0,0,10.0,,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,10.0,25.0,25.0,25.0,10.0
1097,,1,0,0,26.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,43.0,28.0,28.0,43.0,26.0,28.0,28.0,43.0,26.0
1098,,3,0,0,8.0,,female,M,6,1,Q,35.0,35.0,0,Middle_Aged,3,4,1,35.0,35.0,35.0,35.0,8.0,35.0,35.0,35.0,8.0
1099,,2,0,0,10.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,10.0,24.0,24.0,24.0,10.0
1100,,1,0,0,28.0,,female,A,11,0,C,33.0,33.0,0,Middle_Aged,3,3,1,33.0,33.0,33.0,33.0,28.0,33.0,33.0,33.0,28.0
1101,,3,0,0,8.0,,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,8.0,25.0,25.0,25.0,8.0
1102,,3,0,0,23.0,,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,23.0,32.0,32.0,32.0,23.0
1103,,3,0,0,7.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,7.0,28.0,28.0,28.0,7.0
1104,,2,0,0,74.0,,male,M,6,1,S,17.0,17.0,0,Teenager,1,2,1,17.0,17.0,17.0,17.0,74.0,17.0,17.0,17.0,65.0
1105,,2,1,0,26.0,,female,M,6,1,S,60.0,60.0,0,Old,4,6,2,60.0,60.0,60.0,60.0,26.0,54.0,54.0,59.0,26.0
1106,,3,4,2,8.0,,female,M,6,1,S,38.0,38.0,0,Middle_Aged,3,4,7,38.0,38.0,38.0,38.0,8.0,38.0,38.0,38.0,8.0
1107,,1,0,0,42.0,,male,B,11,0,S,42.0,42.0,0,Middle_Aged,1,4,1,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
1108,,3,0,0,8.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
1109,,1,1,1,165.0,,male,M,6,1,S,57.0,57.0,0,Senior_Citizen,1,6,3,57.0,57.0,57.0,57.0,165.0,54.0,54.0,57.0,65.0
1110,,1,1,1,212.0,,female,C,80,0,C,50.0,50.0,0,Middle_Aged,4,5,3,50.0,50.0,50.0,50.0,165.0,50.0,50.0,50.0,65.0
1111,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1112,,2,1,0,14.0,,female,M,6,1,C,30.0,30.0,0,Adult,3,3,2,30.0,30.0,30.0,30.0,14.0,30.0,30.0,30.0,14.0
1113,,3,0,0,8.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,8.0,21.0,21.0,21.0,8.0
1114,,2,0,0,10.0,,female,F,33,0,S,22.0,22.0,0,Adult,4,2,1,22.0,22.0,22.0,22.0,10.0,22.0,22.0,22.0,10.0
1115,,3,0,0,8.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,8.0,21.0,21.0,21.0,8.0
1116,,1,0,0,27.0,,female,M,6,1,C,53.0,53.0,0,Senior_Citizen,4,5,1,53.0,53.0,53.0,53.0,27.0,53.0,53.0,53.0,27.0
1117,,3,0,2,15.0,,female,M,6,1,C,28.0,27.0,1,Adult,4,3,3,32.0,28.0,27.0,32.0,15.0,28.0,27.0,32.0,15.0
1118,,3,0,0,8.0,,male,M,6,1,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,8.0,23.0,23.0,23.0,8.0
