"IDpol","ClaimAmount"
3156342,381.68
3156288,316.09
3102541,1204
3102612,92.99
3163192,92.99
3163184,6848.87
98885,5947.35
3102417,1709.72
3156204,75.98
3163179,1204
3156248,1204
3156108,2525.32
3156227,274.96
98802,23.92
3078413,4141.78
3078284,1204
3156051,336.42
3078371,1398.21
99135,1128.12
3163158,1204
3118189,1053.88
3178613,1204
3195431,806.4
3182062,1204
3118098,931.55
3118342,1204
3111594,8750.2
3177599,1204
99125,1128.12
3178613,1204
3062463,1204
3111551,1204
3118222,1204
3118322,407.42
3111599,760.32
3118149,1204
148066,1128.12
99234,1942.19
3118344,3204
3111574,190.63
3118355,985.4
3111635,1597.19
3118350,4349.47
3158627,1232.21
3050734,134.17
98824,3369.1
3180846,1204
3189229,879.77
3049527,1204
3189141,1204
3185006,1204
3197047,698.21
3177900,254.06
3192808,742.31
3071175,1331.03
3188016,1204
3210017,602
3150655,1204
3096645,2014.8
3150556,146.97
3177813,4513.77
3182210,1204
3050905,1204
3190674,1891.24
3150629,3600.34
3124775,1233.05
3049451,1204
98934,53.18
3049518,2204
3177946,1204
99248,1128.12
3124925,1204
3071380,1704
3109279,1204
3210017,1204
3192975,1204
3182351,1277.11
3185084,1204
99294,1191.09
3178304,80.46
3109251,1204
3150554,1204
3186904,848.03
98844,1128.12
3124971,1204
3178304,1204
99342,78.04
3125071,2903.3
3124997,1204
3070971,276.01
3176537,620.74
99059,2537.18
3109295,157.61
3124843,1204
99187,875.18
3125007,3204
3197618,1204
3135108,602
99095,3778.38
3207217,1204
3071100,1204
3116166,1768.47
3135309,2882.65
3135303,76.01
3116021,80.99
3152889,1204
3096593,2246.49
3208265,2085.03
3135274,1204
3135386,605.31
3152880,1204
3135363,749.84
99299,63.45
3152826,12.47
3170161,54.59
3152878,1204
3152906,1204
3170165,1134.08
99280,408.89
3200683,366.21
3205073,1204
3152714,855.35
3115965,845.06
3135104,1204
41311,1128.12
3090042,495.58
3152714,2240.53
3116118,76.01
176163,1128.12
3070965,309.18
3152722,650
3170193,1204
3170199,1204
3170168,4173.36
3152942,2415.95
177728,1359.65
3152806,1204
3152981,1204
3135126,602
3182300,3050.81
3200683,177.28
3071288,1204
99141,519.64
3116297,2408
3198375,527.9
3071216,1204
3152901,1307.1
36475,64.34
99249,1128.12
3152790,1204
3106356,2947.39
3114873,6926.33
99249,1128.12
3203392,1204
3114770,1204
99168,2295.77
3064643,1204
3106268,1766.32
3203888,1204
3115001,33.38
3115062,1557.16
3114746,1996.15
3204385,82.52
3106360,6126.11
3199270,1204
99336,513.69
3106405,1716.36
3114735,820.28
3114748,1204
3064561,1204
3186271,55152.45
3115004,510.67
3106442,3674.25
3115137,1204
3212360,1204
99235,2302.4
3115032,85.51
3115149,866.75
3199409,1204
3203392,1051.13
3196173,179.87
3064594,803.27
3114973,602
3203888,1776.5
3106365,624.86
99244,2419.33
3151881,1204
3098801,1204
3151931,1204
3080157,800.62
3151869,2204
98824,270.36
3098786,2957.6
3151923,1204
3080288,1204
3151752,602
99273,1128.12
3154787,1568.87
3154782,2204
3080304,507.23
3151975,1858.26
98978,80.15
3101321,1204
3151859,17.28
99377,1128
3154787,1204
3151966,263.66
3098823,181.43
3098807,1204
3101371,152.45
3151887,702
3151971,902.65
3045884,506.15
3151839,1204
83928,5705.35
3151986,2266.39
3079628,1204
3151785,21594.95
3080288,203.89
3080390,1204
3045894,687.14
3101393,872
3045890,2076.91
3045894,1204
83916,157.71
3145156,602
3112026,1204
3048926,1204
28702,1187.79
3145136,1204
3145233,156.83
3202505,222.96
3177106,6204
3145122,441.01
3052044,1204
3193226,1122.92
3051995,950.43
3145244,443.54
3112051,1204
3192012,1204
3051961,791.01
34369,4644.02
3145203,1204
3145220,2789.86
3211248,1204
3188822,1204
3179586,1204
3112068,602
3211423,983.76
3200097,347.3
3196288,228.61
145569,1128.12
3052081,86.7
3183462,1204
3175947,1204
32472,90.27
3211423,3089.34
3188174,433.65
3112027,80.5
159768,75.31
3090906,4705.13
3073871,1204
3090933,1147.05
3090789,1204
3090803,1204
3073824,602
3090860,1204
3090924,1443.88
34286,787.17
3073824,1204
3073808,1204
3090859,1204
3062090,1783.41
3118413,661.39
3112361,1204
3189227,76.54
3118487,57.74
3191195,2755.05
3112270,90.68
3062127,1204
3118704,2071.04
3061989,578.69
3148675,787.06
3118521,1963.93
3062014,1204
3112230,1000
3186268,495.54
3118662,5841.34
3118427,602
3062168,532.77
3118368,2067.05
3118606,3360.78
3118576,1204
3062138,1472.54
3190577,602
3148754,110.08
3118491,1204
3139783,1204
3107508,82.23
3163657,1204
3163644,1204
3119188,1204
3139857,163.38
3163676,2258.91
3107516,1204
83754,1128.12
3092970,2613.81
3148016,1676.51
3147986,1204
3148163,9642.54
3205844,1204
3207171,1000
3122778,1204
160483,1249.45
3148063,1204
3054980,1204
3191599,1204
3148028,1204
3179306,1296.15
3148072,1204
3148176,602
3122954,1204
3193203,1204
3148108,1445.25
3088051,686.4
3204947,1204
3148200,1204
3148166,1204
3197171,1204
3054976,1204
3199956,1204
3148064,86.25
3180735,1156.45
3092921,1204
3122846,1204
3148225,134
140635,2148.73
3185403,29.79
3122817,1204
3200510,1204
3148263,602
3092836,1204
3122723,1204
3148156,1204
3110161,821.33
3133607,1204
87304,75.32
3104362,1204
3190380,1204
3133614,730.37
3161877,1204
3110051,1204
3060893,1204
3060914,401.32
3104408,1204
3133355,41.47
3133615,1449.15
3133434,1204
3211980,76.6
3161872,1204
3133379,3054
3133426,1204
3189447,602.59
3133266,1204
3133589,1204
3047186,2204
3184911,98.51
3060949,1204
3213163,2059.35
3133263,431.37
3161920,1633.83
3050774,1204
3179385,602
3204480,1204
3133461,1204
3177422,1204
3060914,484.49
3207789,1204
3073240,30167.28
32776,4602.32
3154205,781.5
3073243,1467.51
3073279,1204
3154118,1204
3209111,604.11
3098535,1204
162326,1128.12
3099191,1204
3098525,1204
3154100,1204
3154187,1204
3098564,1204
3093268,1204
87187,4412.33
3093229,1204
3141985,74.5
3093436,1231.39
3093391,3204
3142037,78.4
3142109,51
3142101,347.52
3093422,1204
3142082,1204
3093184,1204
3142104,1204
3142005,1204
3142071,118.42
3142120,4152.31
3142085,821.68
3142068,70.84
3142116,125.89
3208889,1204
3142126,1454.06
3142098,1325.19
173788,4866.09
3142113,1204
3130764,511.73
3072632,530
144196,1128.12
3178102,1667.26
3178245,1516.03
3072950,2204
3191550,1204
3105254,1204
3179837,1204
87166,345.75
3072592,473.74
3196686,1204
3182765,957.88
3049894,1204
3105078,79.29
3154466,93.63
3072870,602
3169378,2412.56
3130992,307.96
3169422,574.37
3169406,1204
3169369,632.63
3154508,1204
3211608,92.99
3187719,4784.37
3098934,1204
3072870,1339.11
3072698,6.99
3105074,1204
3072860,1462.81
3050113,1204
3131035,1204
3169496,1204
3072800,1204
3105129,1204
3154359,333.82
3154421,1204
3197890,3941.23
3154456,1642.77
3212917,584.94
55763,2071.27
3169480,78.07
3154407,746.18
3182720,1204
3130893,300
3190246,1204
3102174,1204
3207521,1291.39
3080734,1845.99
3080989,78.42
3207780,1297.84
3080852,1204
3080959,1859.47
3208601,1204
3080728,102.39
3207588,421.95
3080768,33204
3083466,147.67
3057605,1204
3083449,1204
3057520,1204
3057617,1204
3057666,473.69
3083447,784.03
3110217,1204
3187132,452.79
3152305,1204
83779,5214.5
3163082,1204
3072002,1204
3183670,711.21
3152335,1204
3140888,1204
3203536,688.82
3179957,1204
3071981,1204
3116663,200
3071694,1204
3172790,78.16
3209848,24.95
3172768,2704
3140888,1204
3211514,1204
3113156,283.54
3188915,1204
3172670,281.27
3128830,78.2
149578,3605.89
3140808,14.83
3162980,377.5
3071873,602
3071631,1204
3162990,856.01
3071981,1204
3200307,1204
3071947,1204
3175599,1204
3163094,3801.13
3116668,120.38
83795,821.43
3162983,3204
3141006,1204
3196736,186584.15
3172790,1204
177174,1257.65
3163118,666.53
3152320,977.61
3172695,17114.2
3184009,78.16
3163118,936.89
3172741,574.31
3071888,502.61
3098731,78.15
3195012,2054.63
3174198,1204
87197,1382.32
3162911,1204
3176876,1204
3071742,1000
3152535,6511.06
3049899,1204
3213399,823.45
3072051,3774.49
3071922,1204
3071618,2742.68
169053,82.78
3071800,1204
3172673,1204
3116611,1204
3172695,12748.5
3047425,1204
172824,1280.57
87346,1128.12
3174248,1204
3128867,1204
3194556,70.57
3193593,1204
3065681,512.47
3093908,1587.65
3093847,239.45
3196086,1204
3093843,3180.91
157622,1128.12
3093922,1000
3093818,2204
3093802,1204
3093892,1204
3189576,602
3093804,1204
3213058,602
3187092,743.73
3093946,2527.32
3211462,200
3067042,934.61
3066880,1204
3209212,1204
3206916,1204
3205260,1204
3179226,1204
3119039,3882.42
3127744,9040.2
83911,1128.12
3127800,420.59
3201732,1204
3202870,2896.41
3207293,2701.96
3207523,4368.97
3118939,5911.31
34415,1128.12
3155342,1204
3155363,1310.1
3155229,490.84
3155303,77.26
3202160,823.81
3066922,811.73
3155234,3605.36
3067068,1204
3127800,1204
3067040,237.88
3155247,102.16
3127650,3556.47
3171322,7972.64
3155159,323.35
3127791,1204
3208796,1204
3155360,2324.48
3194226,3704
3192892,1204
3155326,1047.35
3155309,2684.19
3155317,1204
3049112,1764.1
3186992,1204
3127700,1204
3127823,1204
149553,1128.12
152669,69.65
3127608,702.9
3155142,2250
3155249,602
3155372,2704
3171307,1583.3
3176327,1204
3177552,1204
3127545,76.11
3202078,2000
3053542,1941.98
3053598,5963.47
3089663,1204
3089896,1204
3207407,725.78
87338,1128.12
3053535,602
3137145,1204
3089880,1204
3173609,201.81
3089738,1584.42
83918,1128.12
3089832,1204
3190606,1204
3089858,1204
3053455,1204
3173632,3704
3053476,739.58
3173613,1697
3064858,839.06
3049548,602
3210520,263.98
3131277,75.99
3131363,375.98
3192157,3904
34367,2280.57
3064943,3204
3203067,44.11
3180805,232.89
3122135,1204
3122016,774411.5
3131374,1429.86
3210073,177.9
3047554,1204
87196,564.06
3064811,75.99
3131374,1204
3131390,152.45
151162,1128.12
3131208,5648.62
3122146,75.98
128640,1128.12
3131154,1204
3131213,1204
3049548,1204
3131368,17774
3064830,254.25
3122081,1204
176154,350.99
3131225,13247.76
3045940,1204
3122044,1204
3064990,521.45
155355,499.16
3199056,1204
3162303,1204
3199177,1204
3207865,1204
3176591,1204
3131376,514.21
3178408,284.6
3159066,1204
3137268,1204
3137275,1204
3101715,2446.07
3137656,76.5
3098358,1204
3158915,3006.57
102226,1128.12
3167669,7156.19
3198798,1204
3167674,1204
3126337,1226.5
161871,72.37
3167447,1204
3137236,1511.58
3203424,1405.48
3137277,2756.38
3137389,8981
164868,1128.12
3137431,1204
3137495,3204
3137170,1204
3167684,1591
3158907,784.55
102250,1128.12
3101713,602
3137669,64.06
3137526,1204
60857,1128.12
3137461,1204
3167538,2917.13
3079766,616.41
3167593,76.5
3137576,602
3066554,1204
3167552,1204
3159111,530.23
3137656,602
3167684,1204
153753,74.57
3137662,3805
3159165,782.93
3137656,871.5
3172233,857.51
3137431,1204
3167625,1204
3079814,703.55
3114687,1090.89
3137282,1204
3079785,602
3137367,4305.19
3079654,1204
3167697,2475.98
3185287,2107.38
3079746,1204
3167687,1204
3066572,1204
3159144,76.5
3114605,1204
3158976,435.24
3167499,1204
62884,630.67
164320,3072.45
3098429,1204
3101665,76.5
3172198,1000
3079654,1204
3137517,1204
3137293,893.41
3172166,1204
3167557,1204
172590,183.35
3126480,340.81
3172227,3000
3213068,1204
3079665,900
3126455,476.34
156676,2644.99
3101622,1204
3137293,261.91
3167617,1987.5
3159210,256.88
3167623,21876.59
3126433,865.65
102263,1128.12
3066584,3204
60880,1128.12
3137518,1204
3167484,265.3
60880,66.37
3185104,1204
3172193,1204
3098369,1204
3158933,73.6
162450,834.94
3209423,375.11
3172166,645.81
3098499,1204
3172310,100.28
102331,1128.12
3167672,1204
3159211,1204
3079879,1037.02
3079814,4646.43
3172192,1229.64
102280,1128.12
3137316,1204
3137618,822.02
3079708,3383.1
3101759,1204
3167493,2204
3175320,1204
157150,1128.12
3208000,1204
3175380,16204
3175372,58.59
32603,630.46
3167695,602
3098497,1204
3137170,2000
3079777,2704
3175369,1204
3114650,1204
3101736,723.66
3159046,1204
3167484,1204
154667,1128.12
3167625,602
3159071,1204
3167613,1204
3172241,1204
3204473,1204
3108550,1204
102210,1128.12
3108483,1204
3155813,1076.59
3155853,159
3155857,1204
3108167,1204
3108440,5.4
102222,1128.12
3108327,2615.89
3108327,1204
3155868,1204
3155836,646.48
3054370,540.36
3108268,1204
3054443,1204
3054613,1204
3155947,1204
3180096,1204
3194068,1204
141911,1852.14
3155830,1204
3054467,24.75
3155944,1614.03
3108108,1204
3155807,1204
3155903,1204
3054564,3316.55
3155915,14204
3157341,1204
3176881,1282.57
69803,1128.12
3117629,1204
3117713,749.84
3117670,1204
3196785,1204
3213274,2140.1
3157425,1204
3157425,1204
3135966,1470.2
3176881,602
3136027,1204
3135985,1204
3212273,1204
3054814,1204
3193646,1204
3046323,3256.45
3135951,5255.17
144705,1373.29
3135927,1208.65
3087170,1204
3087038,134.1
3054827,1204
3117730,2108.86
3157289,1204
3171791,1408.38
3046234,1204
3117559,1204
70077,1128.12
3087038,1204
3135966,2232.86
3157391,1204
3054883,404.77
69994,1522.17
3117709,1204
3088423,568.5
3201803,1204
69794,235.05
3088532,1204
3133091,1204
3201803,3045.66
3086482,19811.6
70055,136.75
3201803,1369.58
3088400,77.99
3088493,1204
3133169,1204
3088310,6.96
3213260,4000
3054016,555.19
3211091,1204
3133146,1204
3181647,458.4
3133063,3204
91205,11281.23
3133065,1204
3088516,410.58
3133000,1204
3201448,1204
3133235,760.91
3133032,3028.39
3185985,1204
3088327,80.12
3114454,1200
3108642,1204
3114490,1650.24
3114440,541.37
3114476,1126.48
3114505,1204
3203350,92
3108623,83.08
3049612,136.68
69799,1128.12
3072977,1634.31
3186136,4141.86
3114460,732.59
3050784,602
3114474,177.5
3114420,173.49
3108632,11877.08
3108640,200.55
3114474,1204
3114510,420.43
3187202,2486.73
70075,1128.12
3203551,1204
3108618,899.03
3114521,1204
3114472,3204
3194887,5000
3108625,1204
3072965,7777
3188077,84.93
3108619,1204
3209467,1204
141008,1128.12
3064064,1204
139406,1128.12
3124070,1204
44876,637.34
3124049,1204
3183519,1204
3195647,2258.02
94436,1089.03
3150148,1204
3150276,1204
3150363,1204
3061266,1204
3147139,602
3150229,1204
3150210,281897.49
3150325,1204
3150325,1204
3119570,1204
3150160,2954
3150031,1704
3146969,541.76
143341,1128.12
3119732,2704
3061305,76
3150300,2603.86
3119546,1204
3150075,1711
3150337,1204
44822,474.82
3165007,955.56
3150370,1204
94493,1555.87
3050361,1204
3061186,1204
3165068,1204
3178966,3204
3150174,1451.15
3150345,71339.92
3165004,7777
3147062,1204
3150122,1204
3089503,473.93
3193511,1204
3089507,1073.99
3095156,1204
3192498,1204
3131766,1204
3095292,1204
3131829,1409.72
3206255,224.09
44885,1128.12
3089595,1204
3177234,1204
3046985,602
3131826,151.72
3131826,602
3131851,1204
3095303,1204
3095325,944.89
3089575,602
3047899,1204
3165536,2137.94
3165712,1204
3128155,1204
3128155,735.54
3109494,414.54
3128369,1375.4
3077565,1204
3077674,117.16
3111708,86.68
3128292,1204
3109537,420
3128202,3172.41
3165791,1204
3077565,244.07
3109494,77.74
3165725,1486.69
3109425,900.36
3077425,347.99
3111786,1975.17
3128172,1503.67
3165772,1204
57361,1666.22
87044,1128.12
44855,1128.12
3077578,2215.86
3128398,602
3109443,3388.31
3173566,1204
3165595,1902
3077641,8250
3165758,1204
3173453,1204
94483,1128.12
3077445,1204
3165796,731.15
3077578,319.18
136144,3088.17
3165780,1204
3077597,485.44
3077633,1204
44833,1128.12
3165568,1204
3165505,1204
3173540,1204
3077501,1204
3128358,1204
3165667,1204
44765,70.2
3184040,101.48
3070631,76
3149564,67.45
3070634,1204
3213116,77.99
3199843,1204
154374,1128.12
3097934,948.88
3070742,1204
3199884,1204
3201081,145.72
168247,115.93
3186703,3.02
3070365,77.99
3149226,2204
3194896,1204
3198918,1204
3149488,77.99
3172881,107.92
3097711,1204
3204517,70.61
3149224,1187.61
3070637,777.64
129068,1054.84
3149226,1204
3172942,1204
3172978,77.99
3172934,1204
3149575,354.94
3188251,4980.45
3199052,200
3097803,1204
3172846,182500
3172883,1204
130941,5750.13
3062598,1204
3212989,1204
3079584,217.5
152539,6301.55
3109747,7.06
3210674,1204
3198561,1204
3109602,1204
3102042,1204
94483,1128.12
3109729,48.99
3079459,2268.03
3199071,1214.52
3062692,1204
3062555,784.37
3079521,10579.44
3049257,1204
3202865,262.09
3102162,1204
3049070,1204
3199472,1204
3109660,78
163821,2652.61
3206011,1204
3203410,80
3079538,1000
3192536,292.58
3151478,1204
3109696,1204
94468,334.05
3127122,1204
3168999,642.85
3185416,1204
134204,1215.42
3049203,65181.79
3067835,82.32
3208525,2000
3168792,231.77
3164273,280.02
3195175,3714.98
3193295,29.83
3068078,62.73
3168889,1204
3067278,171.58
3157482,1204
3187657,487.07
3067755,1338.26
3182466,4204
3164216,3134.98
3205400,598.53
3192781,1152.7
3184325,1204
3189976,734.07
3184759,334.24
3187004,1204
3185591,1204
3168853,1020.52
3049310,1204
156870,666.29
94451,1128.12
3068024,602
3192142,384.25
3164196,2204
3164396,1204
3164325,1204
94493,1128.12
3068027,1204
3164288,1204
3168832,72.31
3194634,602
3147736,990.53
3204788,1204
3157534,1204
3190360,1204
3176501,57.77
3211404,838.86
3201273,1204
3185595,1307.37
3149197,1204
3190360,93.18
3067865,602
3067961,962.63
3149169,4372.85
3093985,1147.02
3172390,1204
3191574,2516.41
39941,1128.12
3067571,398.88
3049060,1204
3172388,1204
44778,72.93
3164335,1204
3168887,1204
3209654,55.96
3205969,1204
3172392,7492
3173760,105.88
3067919,1319.21
3213447,602
134080,1128.12
3172395,1440.18
3168879,1688.17
3178595,300
3164342,1204
3187544,347.78
3168941,15000
3048120,290.65
3183299,1204
3172406,1204
3164222,1204
3213232,1204
3067747,602
3182511,57.51
3068101,1146.99
3183389,1204
42447,1243.6
3206321,1204
3205861,1204
3067965,1533.47
3157641,592.98
3179321,18825.38
3067536,1204
3177343,1204
3067310,1204
3184764,1204
3164330,118.13
3185572,50842.78
3067429,5137.34
3184811,1765.08
3194024,1204
134080,632.46
3172418,602
3200672,3204
3172356,1204
3172354,1204
140202,1128.12
3196526,62.95
3184735,1204
3132663,1204
3173719,1204
3178001,362.56
3169003,1204
3047539,1204
3094017,1204
3202370,1204
3211111,1204
3068103,1204
3210173,1204
3115549,1204
3082750,8702.83
171231,1335.99
3151184,1204
3059812,2638.46
3151194,1204
3151131,1204
3151155,1204
3151202,1204
3187185,2821.66
3115402,523.96
3115487,1204
3082736,1204
3059826,1131.25
3151097,1324.15
3151209,1204
3151101,1120
3151274,736.72
3115444,8208.98
3151248,1204
3151242,544.71
3151243,8180.33
3202992,1204
3130310,602
3160507,1391.86
3160568,676.37
3075808,506.1
3146684,1204
3146436,3473.01
87195,140.5
3097059,1204
3146410,345.29
3146436,267.32
3075848,648.18
3160640,325
3146697,81.56
3081376,1204
3075890,1204
3146575,237.94
3146471,7886.35
3146671,1204
3146619,604.05
3160507,3800.99
3081376,602
3130435,1204
3146437,2800.41
3160648,167.44
3160645,1204
3160635,10000
3160687,1204
3097066,78104.83
3160577,1204
3160669,866.11
3146418,1269.78
3075820,287423
3097099,1204
42428,1128.12
3146437,1204
3160592,1204
3106823,87
3075639,2697
3075851,81.55
3132516,1036.18
3081265,1204
3087304,4410.21
3160574,1204
3130447,7057.8
3146622,1353.05
3160568,325
3160589,1395.59
3146565,654.28
3160696,1204
85881,726.91
3146692,650.83
3130288,584.62
3160662,1168.05
3146671,1204
3160680,1204
45322,1347.58
3170134,298.21
3103636,288.38
3208878,1925.2
3049332,1204
3066628,1204
3103700,485.23
3066789,83.72
3103687,761.72
3066595,1204
3103636,1204
19424,1128.12
3187176,2356.13
3066717,1204
3103727,2204
3103704,422.78
3066668,1204
3210032,1204
3103730,1204
3103724,2204
3093653,88.83
3104624,1260.2
3145383,393.01
3056962,1204
42230,1128.12
3104575,1012.01
3145357,1204
3056934,1204
3145341,39204
3056959,20345.81
3056932,1204
162678,2805.11
3104616,1204
3104582,1204
3104752,9924.28
3198774,1204
134585,1128.12
87051,1128.12
3104724,2204
3176548,1204
3145271,1204
3104825,1204
3145338,196.96
3145267,1704
3199252,4211.63
3093680,2204
3104812,602
3181172,1204
3104822,1204
3104808,3204
3178277,1204
3145334,405.89
3185727,92.45
3050919,700.31
3176821,1204
3114270,1204
18417,57.77
3151618,2324.61
3109110,471.33
3057245,1204
3109122,492.75
3057104,1204
3151576,466.36
3113985,989.39
3193946,1204
3151688,1204
128547,889.68
3200905,1204
3189935,602
3109063,1204
3185922,1968.99
3057038,1204
3151700,1204
97328,5151.66
3109063,917.66
3175875,1204
42263,1128.12
3176953,1204
3109076,77.99
3204758,1204
