ID,overall,potential,value,wage,nationality,position,age,preferred_foot
179822,65,65,375000,1000,South Africa,LCB,31,Right
170095,65,65,350000,5000,England,LB,31,Left
240751,65,79,950000,2000,France,GK,19,Right
208752,65,69,600000,3000,England,CB,24,Right
209264,65,72,750000,1000,Norway,LM,23,Right
205937,65,65,575000,2000,Uruguay,RM,27,Right
234097,65,76,950000,1000,Chile,ST,21,Right
235377,65,75,875000,3000,Brazil,ST,21,Right
238961,65,66,525000,2000,Germany,LB,26,Right
202866,65,67,650000,2000,Uruguay,CAM,26,Right
235890,65,68,550000,4000,Morocco,LCB,26,Right
235891,65,65,425000,4000,Slovenia,RB,28,Right
243571,65,75,775000,3000,Spain,CB,20,Right
215412,65,72,650000,11000,Australia,LB,23,Left
222836,65,77,950000,3000,England,CM,20,Right
229236,65,74,700000,2000,France,LB,22,Left
210805,65,65,425000,5000,Saudi Arabia,LM,32,Right
216181,65,69,600000,4000,Austria,CDM,25,Right
216693,65,66,500000,1000,Colombia,LB,27,Left
240501,65,75,750000,5000,Greece,LB,20,Left
244341,65,75,775000,2000,Brazil,CB,20,Right
185205,65,65,525000,3000,Brazil,ST,30,Right
219254,65,65,425000,4000,Argentina,ST,32,Right
222838,65,67,550000,1000,Germany,RB,25,Right
227446,65,66,625000,5000,Netherlands,LS,27,Right
241014,65,76,925000,5000,Spain,CAM,20,Right
188278,65,66,425000,3000,Australia,GK,27,Right
198007,65,65,400000,2000,United States,CDM,30,Right
223095,65,71,750000,6000,Spain,ST,23,Right
223607,65,68,550000,2000,Spain,LB,26,Left
226679,65,73,800000,3000,England,LW,22,Right
232311,65,73,675000,2000,Netherlands,RWB,21,Right
209784,65,66,525000,2000,France,RB,25,Right
213368,65,69,575000,3000,France,RB,24,Right
228216,65,65,450000,2000,Jamaica,RB,26,Right
239224,65,76,925000,3000,Belgium,CAM,20,Right
222585,65,70,725000,5000,Argentina,ST,25,Right
229753,65,74,725000,3000,Germany,CDM,21,Left
237177,65,72,650000,1000,Colombia,CDM,25,Right
241273,65,74,700000,3000,Argentina,LB,22,Left
194937,65,65,475000,3000,England,CB,26,Left
211322,65,71,750000,17000,Switzerland,RM,24,Right
216442,65,72,750000,3000,Germany,CAM,23,Right
221562,65,73,775000,4000,Senegal,LCM,22,Right
223866,65,77,850000,4000,Austria,RCM,20,Right
215419,65,73,675000,2000,Scotland,RB,22,Right
216699,65,75,875000,15000,United States,CM,21,Right
221819,65,65,550000,6000,China PR,LM,28,Left
222843,65,71,750000,3000,Brazil,ST,23,Right
223867,65,71,750000,5000,Austria,LW,23,Left
179579,65,65,425000,2000,Poland,CAM,32,Left
189563,65,65,400000,1000,Italy,RB,30,Right
232316,65,73,675000,4000,Mexico,CB,22,Right
236668,65,77,850000,3000,Argentina,LB,21,Left
243580,65,81,1100000,3000,Belgium,ST,18,Right
190588,65,65,500000,2000,Costa Rica,LW,30,Left
198269,65,66,650000,3000,England,ST,26,Right
211581,65,70,625000,2000,United States,RCB,24,Right
225149,65,71,550000,2000,France,GK,23,Right
239997,65,78,1100000,4000,Spain,ST,20,Right
211070,65,65,450000,2000,Poland,CDM,27,Right
220030,65,68,575000,4000,France,RB,24,Left
223102,65,65,575000,3000,Argentina,LM,26,Left
223870,65,68,675000,2000,Morocco,LM,24,Right
237438,65,75,875000,3000,Spain,ST,22,Left
244350,65,71,750000,2000,France,ST,24,Right
232831,65,71,625000,1000,Korea Republic,CB,24,Right
237183,65,73,775000,3000,Paraguay,RCM,22,Left
239999,65,77,775000,2000,Portugal,GK,21,Right
244607,65,69,500000,1000,Greece,GK,25,Right
213376,65,76,825000,3000,England,CDM,22,Right
155264,65,65,375000,1000,Norway,LCB,31,Right
233088,65,71,525000,4000,Argentina,GK,25,Right
237184,65,74,850000,2000,Albania,CAM,20,Right
208001,65,72,650000,5000,Brazil,LB,23,Left
223105,65,70,725000,5000,Argentina,RCM,24,Left
223873,65,67,550000,5000,Congo,CB,24,Right
224129,65,72,650000,2000,England,RB,20,Right
232577,65,70,600000,2000,Japan,LB,25,Left
240513,65,78,1000000,11000,Scotland,CM,19,Left
215170,65,65,475000,4000,Argentina,ST,31,Left
217730,65,65,450000,3000,Austria,RB,27,Right
224130,65,75,675000,3000,England,GK,22,Right
237698,65,80,1200000,11000,England,CAM,19,Left
203139,65,68,575000,2000,England,CB,25,Right
212099,65,68,675000,1000,Norway,RCM,22,Right
158595,65,65,375000,5000,Mexico,CDM,31,Right
225667,65,75,875000,3000,England,LS,21,Left
163203,65,65,375000,2000,Republic of Ireland,LCB,31,Left
232067,65,65,550000,2000,Argentina,RM,28,Right
237187,65,65,400000,1000,Colombia,LCB,30,Right
204420,65,67,550000,2000,Germany,LB,25,Left
221316,65,66,500000,1000,Chile,LCB,27,Right
225668,65,78,1100000,3000,England,LS,20,Right
230532,65,65,575000,9000,Saudi Arabia,RCM,26,Right
199301,65,65,525000,3000,Korea Republic,ST,30,Right
206469,65,70,725000,4000,Greece,ST,22,Right
211845,65,69,700000,4000,Germany,LM,24,Right
214917,65,65,425000,1000,Chile,CDM,29,Right
216710,65,65,525000,1000,Colombia,CAM,29,Right
219782,65,67,525000,4000,China PR,LCB,27,Right
236678,65,79,1200000,1000,Italy,CF,20,Right
243590,65,68,550000,2000,Portugal,LB,26,Left
186502,65,65,450000,3000,Netherlands,LCM,28,Left
187782,65,65,425000,2000,Republic of Ireland,CDM,29,Right
188807,65,65,400000,3000,Denmark,LB,30,Left
200840,65,72,650000,3000,England,RCB,25,Right
152456,65,65,270000,3000,England,GK,33,Right
221576,65,66,525000,2000,Korea Republic,RB,26,Right
162952,65,65,40000,2000,Argentina,GK,39,Right
178312,65,65,270000,1000,Italy,GK,33,Right
201353,65,67,450000,2000,United States,GK,25,Right
230793,65,68,675000,3000,Spain,LM,25,Right
183945,65,65,550000,3000,Norway,ST,29,Right
221322,65,71,625000,3000,Republic of Ireland,CB,22,Right
233098,65,74,700000,1000,Netherlands,RB,19,Right
229259,65,65,450000,2000,Spain,RCB,28,Right
236427,65,75,875000,1000,Sweden,RCM,20,Right
238475,65,72,650000,2000,Benin,RCB,22,Right
193931,65,65,450000,3000,Wales,CB,27,Right
232332,65,70,600000,2000,Nigeria,CB,26,Right
234380,65,67,525000,2000,Argentina,CB,27,Right
234636,65,70,725000,5000,Serbia,ST,24,Left
237708,65,84,1100000,8000,France,ST,18,Right
177036,65,65,350000,2000,Slovakia,ST,33,Right
186508,65,69,475000,2000,Norway,GK,27,Right
189836,65,65,425000,4000,England,LB,28,Left
208781,65,70,725000,2000,Netherlands,LM,23,Right
223629,65,68,675000,6000,Saudi Arabia,LM,24,Right
244365,65,70,725000,2000,Cameroon,LW,23,Right
225678,65,71,0,0,Ecuador,GK,25,Right
237198,65,73,800000,2000,France,LM,22,Right
193422,65,66,650000,2000,Norway,ST,26,Right
215695,65,65,375000,1000,Denmark,CB,31,Right
205712,65,68,675000,5000,Portugal,LM,24,Right
225168,65,70,725000,2000,France,CAM,24,Right
228240,65,71,625000,4000,France,CDM,24,Right
232592,65,71,625000,3000,Japan,CB,24,Right
236432,65,72,650000,3000,Argentina,LB,20,Left
244112,65,72,775000,2000,Ghana,ST,22,Right
204689,65,65,550000,5000,Burkina Faso,ST,29,Right
221329,65,74,700000,3000,England,LB,22,Right
226705,65,74,850000,6000,Ghana,RM,21,Left
232849,65,72,650000,2000,Japan,LB,21,Left
238225,65,75,850000,10000,Spain,CM,22,Right
240017,65,79,1100000,2000,Denmark,RW,18,Left
205202,65,67,550000,2000,Poland,LCB,26,Right
223378,65,66,500000,4000,Turkey,RDM,28,Right
241810,65,82,1000000,11000,Spain,CB,19,Right
211859,65,65,450000,2000,Germany,CB,28,Right
216979,65,66,650000,2000,Azerbaijan,RS,26,Right
222611,65,75,850000,4000,Argentina,CM,22,Right
158867,65,65,300000,3000,Republic of Ireland,LCB,32,Right
234899,65,68,700000,2000,Paraguay,ST,25,Right
169619,65,65,300000,3000,England,RCB,32,Right
237203,65,80,1200000,10000,Paraguay,CM,20,Right
140180,65,65,40000,2000,Japan,CDM,39,Right
215700,65,70,700000,3000,England,CM,23,Right
219796,65,73,675000,5000,Spain,CB,24,Left
231828,65,69,600000,2000,Denmark,CB,25,Right
179860,65,65,550000,5000,England,ST,29,Right
245396,65,84,1100000,1000,Ukraine,ST,18,Right
220821,65,70,625000,1000,Sweden,RCB,23,Right
165269,65,65,475000,2000,Togo,RW,31,Right
244117,65,68,550000,2000,France,RCB,26,Right
138390,65,65,160000,3000,England,CDM,34,Right
223638,65,69,600000,1000,Romania,CB,23,Left
140183,65,65,40000,1000,Japan,GK,42,Right
211095,65,68,700000,8000,Denmark,ST,25,Right
228759,65,76,800000,2000,France,LB,22,Left
53655,65,65,190000,1000,England,ST,36,Left
201112,65,67,450000,2000,Poland,GK,26,Right
203416,65,66,650000,5000,England,ST,25,Right
204184,65,66,525000,2000,Netherlands,RB,26,Right
205720,65,65,400000,1000,Italy,LB,29,Left
211864,65,68,550000,2000,Poland,LB,25,Left
233880,65,77,850000,1000,Germany,CDM,20,Right
172952,65,65,475000,4000,France,CM,31,Right
200601,65,65,525000,1000,Korea Republic,LCM,28,Right
235161,65,82,1200000,2000,England,ST,19,Right
203930,65,66,500000,4000,Mali,CDM,27,Left
140442,65,65,160000,3000,England,LCB,34,Left
220314,65,67,450000,2000,Israel,GK,28,Right
210843,65,67,550000,8000,Saudi Arabia,LB,25,Left
213147,65,74,825000,3000,England,RCM,23,Right
228763,65,74,850000,1000,Russia,LM,21,Right
232859,65,70,700000,3000,Japan,LDM,24,Right
222620,65,65,575000,4000,China PR,RW,27,Right
233884,65,79,1100000,3000,Switzerland,LDM,21,Right
246172,65,81,1200000,4000,Nigeria,RS,19,Left
190620,65,65,450000,3000,England,LB,27,Left
217502,65,65,325000,3000,Austria,GK,31,Right
222878,65,75,875000,10000,England,RS,21,Right
237726,65,77,950000,3000,Netherlands,ST,19,Right
209567,65,65,475000,6000,Saudi Arabia,RM,31,Left
155551,65,65,325000,3000,Denmark,LM,33,Left
221599,65,65,425000,1000,South Africa,RB,28,Right
230303,65,65,280000,8000,Brazil,ST,34,Right
235167,65,76,925000,4000,Germany,CM,20,Left
243615,65,69,600000,2000,Netherlands,CB,23,Left
241312,65,73,825000,4000,China PR,ST,21,Right
242336,65,76,900000,2000,Spain,LCM,22,Right
177568,65,65,300000,2000,France,LB,32,Left
183712,65,65,350000,3000,Germany,ST,33,Left
155041,65,65,280000,3000,Scotland,RS,34,Right
182689,65,65,400000,2000,Republic of Ireland,LCM,30,Right
224930,65,66,625000,1000,Italy,RCM,26,Right
201891,65,65,550000,3000,Austria,ST,28,Right
215459,65,69,700000,3000,Switzerland,ST,25,Right
216227,65,68,700000,3000,England,ST,24,Right
152483,65,65,300000,2000,DR Congo,LCB,32,Right
219555,65,65,550000,1000,Colombia,CAM,28,Right
224163,65,69,600000,2000,Belgium,RCM,21,Right
232611,65,74,700000,2000,Japan,RB,22,Right
236196,65,65,600000,8000,Brazil,ST,26,Right
239268,65,79,1200000,5000,Switzerland,ST,21,Right
53412,65,65,220000,2000,England,LCB,33,Right
193956,65,65,525000,4000,England,LM,29,Left
202661,65,65,575000,2000,Denmark,RM,27,Right
144037,65,65,400000,2000,Angola,RCB,30,Right
216485,65,70,700000,5000,DR Congo,CM,23,Right
223653,65,66,525000,1000,Chile,LB,26,Left
208294,65,68,650000,1000,Guinea Bissau,CM,26,Right
208806,65,69,575000,6000,Wales,LB,24,Left
228518,65,73,700000,1000,Norway,CB,21,Right
138151,65,65,160000,3000,England,CDM,34,Right
223143,65,72,650000,4000,Switzerland,LB,22,Left
232871,65,74,725000,3000,China PR,RCB,22,Right
241831,65,66,425000,2000,United States,GK,29,Right
180903,65,65,525000,5000,Republic of Ireland,RCM,29,Right
243624,65,68,700000,3000,Netherlands,ST,25,Right
186536,65,65,550000,2000,United States,LM,28,Left
202921,65,66,425000,2000,New Zealand,GK,28,Right
205225,65,65,450000,4000,Turkey,CB,27,Right
214185,65,65,550000,1000,Colombia,ST,29,Right
236457,65,73,0,0,Greece,LB,22,Left
163754,65,65,220000,5000,England,CB,33,Right
234154,65,70,725000,2000,Panama,RM,21,Right
182442,65,65,525000,2000,Australia,CAM,29,Right
187818,65,68,550000,2000,Poland,CDM,26,Right
215211,65,76,825000,3000,England,LCB,22,Left
237739,65,71,625000,1000,Japan,RCB,22,Right
243627,65,84,1100000,7000,France,CM,17,Right
200876,65,66,500000,1000,France,LCB,28,Left
208812,65,69,575000,4000,England,LWB,24,Left
234668,65,74,725000,4000,Germany,RB,20,Right
200877,65,65,475000,10000,Italy,LCM,31,Left
237997,65,75,875000,2000,Mexico,RM,20,Right
230574,65,70,700000,1000,Italy,CM,24,Right
208303,65,65,220000,2000,Korea Republic,CB,33,Right
216751,65,66,0,0,Bolivia,,26,Right
155567,65,65,120000,2000,Denmark,RM,35,Right
222639,65,75,675000,2000,Argentina,GK,21,Right
224175,65,71,550000,1000,Netherlands,GK,23,Right
199088,65,65,400000,4000,China PR,RB,29,Right
236464,65,78,1100000,9000,Belgium,RM,20,Right
184753,65,65,400000,1000,Republic of Ireland,RB,30,Right
225202,65,70,625000,2000,Spain,CB,22,Left
232626,65,65,425000,3000,Korea Republic,RB,28,Right
237490,65,76,900000,1000,Germany,CM,19,Right
240050,65,68,550000,2000,France,RB,25,Right
244402,65,75,850000,4000,France,RW,19,Left
205491,65,70,700000,11000,Mexico,CM,23,Left
213171,65,65,450000,2000,Korea Republic,CB,27,Right
236467,65,79,1100000,4000,Germany,CB,20,Right
239795,65,71,750000,10000,Italy,ST,24,Right
193715,65,65,450000,2000,Algeria,CDM,28,Right
213428,65,65,375000,2000,United States,GK,29,Right
221620,65,69,575000,2000,United States,RB,24,Right
227764,65,77,975000,2000,England,RM,20,Left
229300,65,65,425000,2000,United States,RB,28,Right
239028,65,77,950000,3000,Belgium,LW,19,Right
179636,65,65,550000,5000,England,RM,28,Right
214197,65,65,450000,1000,Colombia,CDM,28,Right
153269,65,65,325000,5000,Ivory Coast,CM,33,Right
223925,65,74,625000,3000,Germany,GK,22,Right
232117,65,73,675000,2000,France,RB,22,Right
232373,65,65,300000,3000,Japan,CB,32,Right
169909,65,65,400000,3000,England,LB,29,Left
191157,65,67,550000,1000,Sweden,RB,26,Right
191669,65,65,400000,3000,Korea Republic,LCM,32,Right
209334,65,68,550000,4000,Switzerland,RB,26,Right
194998,65,66,600000,3000,Scotland,LCM,27,Left
204727,65,65,500000,1000,Germany,LM,30,Left
206263,65,68,700000,3000,England,ST,24,Left
238263,65,77,850000,1000,Norway,LCB,21,Right
226232,65,76,925000,3000,Denmark,ST,22,Right
240312,65,70,625000,2000,Burkina Faso,RCB,23,Right
243384,65,76,850000,2000,Cuba,LW,18,Right
222393,65,65,120000,1000,Colombia,RB,35,Right
231353,65,77,975000,6000,Germany,ST,20,Right
166841,65,65,475000,4000,Wales,RWB,31,Right
239545,65,78,1100000,8000,Mexico,ST,21,Right
240057,65,66,625000,2000,France,RCM,26,Right
242361,65,66,500000,5000,Egypt,RCB,27,Right
203450,65,65,425000,1000,Germany,RDM,29,Right
207546,65,65,525000,2000,Korea Republic,RCM,28,Left
225722,65,76,825000,4000,Mexico,CB,22,Right
232122,65,68,700000,3000,Brazil,ST,24,Right
173498,65,65,500000,4000,Wales,RDM,30,Right
223931,65,72,650000,2000,Belgium,LCB,22,Left
232379,65,65,350000,2000,Japan,ST,33,Right
237499,65,76,925000,8000,Germany,LM,21,Right
184763,65,65,375000,2000,France,GK,29,Right
206524,65,72,650000,2000,England,RCB,23,Right
211388,65,68,550000,1000,Italy,RB,26,Right
216508,65,69,700000,5000,Germany,LM,23,Left
222396,65,72,650000,7000,England,RDM,22,Right
238780,65,72,650000,3000,Germany,CB,22,Left
183228,65,65,400000,2000,Poland,LCB,30,Right
217277,65,71,525000,2000,Spain,GK,25,Right
223677,65,65,575000,3000,Austria,RM,27,Right
203454,65,65,400000,1000,Germany,RDM,30,Right
224702,65,65,375000,4000,China PR,GK,28,Right
231614,65,77,975000,6000,Germany,ST,20,Right
237758,65,72,650000,1000,Japan,LB,21,Left
238014,65,65,425000,2000,Netherlands,LB,28,Left
184254,65,65,350000,3000,Argentina,GK,30,Left
221631,65,72,750000,2000,Norway,CM,24,Right
224191,65,72,650000,2000,Belgium,RB,22,Right
231103,65,72,650000,2000,France,CDM,22,Right
236991,65,73,675000,2000,United States,CB,23,Right
191679,65,65,300000,2000,Korea Republic,CB,32,Left
208832,65,66,500000,2000,Madagascar,LB,27,Left
219840,65,70,600000,3000,Spain,LB,25,Left
157888,65,65,300000,2000,United States,GK,32,Right
228544,65,76,900000,2000,Algeria,RCM,22,Right
165568,65,65,525000,1000,Norway,RM,29,Left
232896,65,66,650000,2000,Japan,ST,25,Right
235456,65,78,925000,2000,France,CDM,20,Right
240064,65,74,725000,1000,Senegal,LCB,22,Right
203457,65,65,550000,2000,Germany,RS,29,Right
224449,65,66,625000,1000,South Africa,RM,27,Right
241089,65,72,750000,3000,Burkina Faso,RM,22,Right
209602,65,66,625000,1000,Italy,RM,26,Right
233410,65,65,400000,2000,Korea Republic,RCB,30,Right
171970,65,65,525000,3000,England,CM,28,Right
192450,65,65,575000,3000,England,RS,27,Right
210883,65,68,675000,2000,Italy,ST,26,Left
223427,65,70,625000,5000,Austria,CDM,24,Right
237507,65,70,600000,4000,Korea Republic,RB,24,Left
199620,65,65,600000,3000,England,RS,26,Right
233156,65,65,375000,2000,Japan,GK,29,Right
221381,65,65,475000,1000,Colombia,LB,25,Left
224965,65,67,675000,5000,Wales,ST,25,Right
231109,65,74,725000,4000,France,CDM,22,Left
233157,65,74,625000,1000,Russia,GK,23,Right
237765,65,65,525000,2000,Japan,RM,29,Right
238277,65,76,0,0,Hungary,CM,22,Right
242629,65,79,1100000,2000,Portugal,LB,20,Right
179909,65,65,375000,1000,Ghana,RCM,31,Right
186565,65,65,550000,3000,England,RM,28,Right
233670,65,70,600000,1000,Japan,LCB,25,Left
221383,65,71,750000,2000,Korea Republic,CAM,24,Right
225735,65,70,725000,2000,Germany,RS,23,Right
229831,65,76,800000,5000,Mexico,LB,21,Left
186823,65,65,210000,3000,Portugal,RB,33,Right
237256,65,75,875000,2000,United States,ST,21,Left
172232,65,65,400000,1000,Finland,CB,30,Right
178120,65,65,400000,1000,Italy,CM,32,Right
190152,65,65,425000,5000,Spain,RCB,29,Right
222410,65,75,775000,1000,Netherlands,RCB,21,Right
228810,65,73,775000,3000,Ghana,CM,23,Right
210123,65,68,675000,2000,Mexico,CM,25,Right
228299,65,72,750000,2000,Netherlands,CM,22,Right
232907,65,65,220000,3000,Japan,RDM,33,Right
233163,65,66,625000,1000,Japan,RW,26,Right
236747,65,65,575000,1000,Venezuela,RW,27,Right
176075,65,65,150000,2000,United States,LB,34,Left
183499,65,65,425000,3000,Norway,RCB,29,Right
189387,65,65,375000,3000,Germany,GK,29,Right
201932,65,65,400000,2000,Korea Republic,LCB,30,Right
202444,65,68,675000,1000,Italy,CM,24,Right
222156,65,77,850000,3000,England,RB,20,Right
244684,65,79,1200000,6000,Moldova,ST,19,Right
125132,65,65,40000,2000,Turkey,GK,38,Right
232909,65,65,425000,2000,Japan,RB,28,Right
243661,65,69,575000,3000,Austria,LWB,22,Left
214222,65,65,70000,1000,Argentina,GK,36,Right
216014,65,65,450000,1000,Chile,LB,26,Left
216270,65,72,750000,3000,England,LDM,23,Right
203215,65,70,525000,2000,England,GK,25,Left
212431,65,66,475000,2000,Korea Republic,CB,29,Right
212687,65,65,575000,3000,Argentina,RW,27,Right
221647,65,69,575000,2000,Korea Republic,LB,25,Right
226767,65,68,575000,2000,Netherlands,RCB,25,Right
236751,65,67,550000,1000,Norway,RCB,26,Right
221648,65,69,575000,4000,Saudi Arabia,RB,24,Right
209873,65,65,425000,1000,South Africa,RB,28,Right
216273,65,65,550000,3000,Finland,LCM,27,Right
223441,65,65,220000,2000,Guinea,RCB,33,Right
229073,65,74,700000,6000,England,RB,22,Right
235729,65,75,775000,3000,Scotland,RCB,21,Right
189905,65,65,450000,2000,Poland,CDM,27,Right
199890,65,70,600000,3000,Switzerland,RB,24,Right
214482,65,65,300000,1000,Colombia,LB,32,Left
232658,65,75,775000,3000,Netherlands,CB,20,Right
233170,65,65,475000,1000,Japan,RM,31,Right
234706,65,76,800000,2000,England,LB,20,Left
237522,65,78,850000,11000,Spain,CB,18,Left
244946,65,71,625000,3000,Paraguay,CDM,23,Right
122066,65,65,250000,1000,Germany,RS,35,Left
198355,65,65,300000,2000,United States,GK,32,Right
231123,65,72,650000,2000,Spain,LB,24,Left
199636,65,65,550000,2000,France,ST,29,Right
208852,65,69,700000,2000,England,RM,24,Left
213204,65,70,725000,1000,Sweden,RM,24,Left
219860,65,68,550000,1000,Colombia,CB,26,Right
232916,65,66,650000,2000,Japan,RM,25,Right
244948,65,75,775000,3000,Uruguay,CDM,20,Right
200917,65,66,500000,2000,Germany,CB,28,Right
214485,65,68,675000,1000,Colombia,LCM,25,Left
223445,65,70,600000,2000,Comoros,RB,24,Right
224981,65,70,700000,3000,Spain,CM,25,Left
229845,65,65,500000,2000,Uruguay,RCM,30,Right
235989,65,75,875000,4000,Armenia,ST,22,Right
238805,65,71,750000,2000,Germany,RM,22,Right
204502,65,73,600000,2000,England,GK,24,Left
210646,65,69,700000,3000,Denmark,LCM,24,Right
215766,65,70,600000,8000,Italy,LB,22,Left
234198,65,73,675000,2000,Netherlands,RB,21,Right
235990,65,77,775000,3000,Spain,GK,21,Right
226775,65,70,700000,2000,Canada,CM,24,Right
235735,65,86,1100000,8000,Wales,LDM,17,Right
236247,65,75,825000,10000,England,RCM,19,Right
240343,65,75,875000,1000,Italy,CM,21,Right
206040,65,67,525000,4000,Belgium,LB,26,Left
211928,65,71,725000,2000,England,LCM,23,Right
221656,65,69,575000,2000,United States,RB,25,Right
237784,65,65,450000,2000,Japan,LB,27,Left
181976,65,65,130000,2000,China PR,GK,35,Right
183768,65,65,525000,2000,Norway,CM,29,Right
209625,65,70,700000,1000,Italy,LDM,25,Right
214745,65,65,130000,1000,Uruguay,CDM,35,Right
222937,65,76,925000,3000,England,CM,21,Right
235225,65,72,650000,1000,Portugal,LB,23,Left
190937,65,65,525000,3000,United States,ST,30,Right
171994,65,65,475000,1000,Spain,CM,31,Left
245978,65,71,0,0,Bulgaria,CAM,23,Right
216795,65,72,775000,3000,England,ST,23,Right
20699,65,65,170000,1000,Sweden,CM,37,Right
220123,65,71,625000,2000,France,RCB,24,Right
202204,65,69,575000,1000,Norway,RB,24,Right
207580,65,65,475000,2000,Sweden,LCM,31,Right
214492,65,65,550000,1000,Colombia,ST,28,Left
216540,65,77,775000,1000,Sweden,GK,21,Right
222172,65,65,525000,4000,China PR,LM,29,Right
